,Station Name,Street Address,City,State,ZIP,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,EV Pricing
595,"BELLEVUECOLLEGE BC SSC,U BLDG1",3000 Landerholm Cir SE Bellevue,Bellevue,WA,98007,Public,24 hours daily,,2.0,,ChargePoint Network,47.584556,-122.148459,2023-09-29,165179,2023-09-29 00:31:54 UTC,2020-08-12,J1772,
596,KGIP BELL SOUTH STATION 6,316 116th Ave NE,Bellevue,WA,98114,Public,24 hours daily,,2.0,,ChargePoint Network,47.612677,-122.185136,2023-09-29,165275,2023-09-29 00:30:51 UTC,2020-08-15,J1772,
597,KGIP BELL SOUTH STATION 1,376 116th Ave NE,Bellevue,WA,98114,Public,24 hours daily,,2.0,,ChargePoint Network,47.612661,-122.185158,2023-09-29,165276,2023-09-29 00:30:50 UTC,2020-08-15,J1772,
598,KING COUNTY DES KC AIRPORT 2,7259 King County Airport Access Rd,Seattle,WA,98108,Public,24 hours daily,,2.0,,ChargePoint Network,47.536812,-122.303923,2023-09-29,165290,2023-09-29 00:31:53 UTC,2020-08-18,J1772,
599,Pinecroft Rivers Edge,12939 E Pinecroft way,Spokane,WA,99216,Public,24 hours daily,,1.0,,SHELL_RECHARGE,47.68768,-117.22993,2023-09-29,165291,2023-09-29 00:58:35 UTC,2020-08-18,J1772,
600,KING COUNTY DES KC FAUNTLEROY3,4829 SW Barton St,Seattle,WA,98136,Public,24 hours daily,,1.0,,ChargePoint Network,47.523218,-122.393376,2023-09-29,165338,2023-09-29 00:32:33 UTC,2020-08-20,J1772,
601,KING COUNTY DES KC FAUNTLEROY2,4829 SW Barton St,Seattle,WA,98136,Public,24 hours daily,,2.0,,ChargePoint Network,47.523056,-122.395735,2023-09-29,165339,2023-09-29 00:32:33 UTC,2020-08-20,J1772,
602,KING COUNTY DES TUKWILA 2,7301 Longacres Way,Tukwila,WA,98188,Public,24 hours daily,,2.0,,ChargePoint Network,47.460005,-122.24099,2023-09-29,165509,2023-09-29 00:32:34 UTC,2020-08-26,J1772,
603,KING COUNTY DES SK P&R 4,10610 NE 38th PL,Kirkland,WA,98033,Public,24 hours daily,,2.0,,ChargePoint Network,47.643471,-122.196569,2023-09-29,165563,2023-09-29 00:32:41 UTC,2020-08-27,J1772,
604,KING COUNTY DES SK P&R 1,10610 NE 38th PL,Kirkland,WA,98033,Public,24 hours daily,,2.0,,ChargePoint Network,47.643584,-122.195913,2023-09-29,165564,2023-09-29 00:32:40 UTC,2020-08-27,J1772,
605,"Walmart 5195 - Everett, WA",11400 Hwy. 99,Everett,WA,98204,Public,24 hours daily,,1.0,3.0,Electrify America,47.8935,-122.256,2023-09-29,165647,2023-09-29 01:00:38 UTC,2020-08-28,CHADEMO J1772 J1772COMBO,
606,Icicle Village Resort - Tesla Destination,505 Hwy 2,Leavenworth,WA,98826,Public,,,1.0,,Tesla Destination,47.589123,-120.672887,2022-10-06,165748,2023-01-18 15:15:20 UTC,2019-06-04,TESLA,Free
607,Icicle Village Resort,505 Highway 2,Leavenworth,WA,98826,Public,24 hours daily; customer use only; see front desk for access,,1.0,,Non-Networked,47.588981,-120.67331,2022-08-10,165749,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
608,Holiday Inn Express - Ellensburg,1620 Canyon Rd,Ellensburg,WA,98926,Public,24 hours daily; customer use only,,1.0,,Non-Networked,46.976691,-120.541869,2022-08-10,165762,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
609,Confluence Health | Ephrata Clinic,314 Basin St SW,Ephrata,WA,98823,Public,24 hours daily,,2.0,,Non-Networked,47.31711,-119.553158,2022-08-10,165763,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
610,Highway 2 Brew Espresso,215 N Chelan Ave,Waterville,WA,98858,Public,24 hours daily,,1.0,,Non-Networked,47.649002,-120.070865,2022-08-10,165764,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
611,Obertal Inn,922 Commercial St,Leavenworth,WA,98826,Public,24 hours daily; customer use only,,1.0,,Non-Networked,47.595741,-120.659917,2023-01-10,165765,2023-02-14 15:54:11 UTC,2020-08-24,J1772,
612,Wilkommen Park & Ride,116 River Bend Dr,Leavenworth,WA,98826,Public,24 hours daily,,1.0,,Non-Networked,47.597602,-120.644466,2022-08-10,165766,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
613,Hampton Inn & Suites - Leavenworth,301 Ward Strasse,Leavenworth,WA,98826,Public,24 hours daily; customer use only,,1.0,,Non-Networked,47.595939,-120.64403,2022-08-10,165767,2023-02-14 15:54:11 UTC,2020-08-24,J1772,Free
614,Broadway Apartments - 1st Floor,3214 Broadway,Everett,WA,98201,Public,24 hours daily,,6.0,,Blink Network,47.9749,-122.2014,2023-09-29,165841,2023-09-29 00:03:41 UTC,2020-09-03,J1772,Free
615,KING COUNTY DES ISSAQUAH P&R 6,1755 Highlands Dr NE,Issaquah,WA,98029,Public,24 hours daily,,2.0,,ChargePoint Network,47.545719,-122.015713,2023-09-29,166205,2023-09-29 00:32:48 UTC,2020-09-04,J1772,
616,KING COUNTY DES ISSAQUAH P&R 5,1755 Highlands Dr NE,Issaquah,WA,98029,Public,24 hours daily,,2.0,,ChargePoint Network,47.545785,-122.018499,2023-09-29,166206,2023-09-29 00:32:48 UTC,2020-09-04,J1772,
617,The Outlet Collection Seattle,1101 Outlet Collection Way,Auburn,WA,98001,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,4.0,,Volta,47.29766425,-122.2455995,2023-09-29,166714,2023-09-29 01:06:23 UTC,2020-08-31,J1772,
618,The Outlet Collection Seattle Regal Cinema,1101 Outlet Collection Way,Auburn,WA,98001,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.2994605,-122.2425395,2023-09-29,166715,2023-09-29 01:07:35 UTC,2020-08-31,J1772,
619,Safeway 20830 108th SE,20830 108th SE,Kent,WA,98031,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.41504,-122.19608,2023-09-29,166716,2023-09-29 01:07:05 UTC,2020-08-31,J1772,
620,Safeway 21401 Pacific Hwy So,21401 Pacific Hwy S,Des Moines,WA,98198,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.410095,-122.29889,2023-09-29,166717,2023-09-29 01:07:02 UTC,2020-08-31,J1772,
621,INSIGNIA 953 150 151N,583 Battery St,Seattle,WA,98164,Public,24 hours daily,,2.0,,ChargePoint Network,47.606202,-122.33208,2023-09-29,166923,2023-09-29 00:10:11 UTC,2020-09-18,J1772,
622,INSIGNIA 953 144 145N,583 Battery St,Seattle,WA,98104,Public,24 hours daily,,2.0,,ChargePoint Network,47.606184,-122.332135,2023-09-29,166924,2023-09-29 00:10:08 UTC,2020-09-18,J1772,
623,Lacey,676 Woodland Square Loop SE,Lacey,WA,98509,Public,24 hours daily,,4.0,2.0,SHELL_RECHARGE,47.042017,-122.825899,2023-09-29,166926,2023-09-29 00:59:08 UTC,2020-09-18,CHADEMO J1772 J1772COMBO,
624,Tellus on Dexter Apartments,403 Dexter Ave N.,Seattle,WA,98109,Public,24 hours daily,,4.0,,Blink Network,47.622505,-122.34279,2023-09-28,167221,2023-09-28 23:58:45 UTC,2020-10-02,J1772,Free
625,Audi Tri-Cities,1125 Aaron Dr,Richland,WA,99352,Public,24 hours daily,,2.0,,Blink Network,46.259655,-119.282117,2023-09-29,167222,2023-09-29 00:03:41 UTC,2020-10-02,J1772,Free
626,Safeway 17520 SR 9 SE,17520 SR 9 SE,Snohomish,WA,98296,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.838905,-122.124795,2023-09-29,167296,2023-09-29 01:06:28 UTC,2020-08-31,J1772,
627,KGIP BELL SOUTH STATION 2,316 116th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.612419,-122.184446,2023-09-29,167379,2023-09-29 00:30:50 UTC,2020-10-07,J1772,
628,1500 Orchard Street Apartments,1502 S Orchard Street,Tacoma,WA,98405,Public,24 hours daily,,2.0,,Blink Network,47.2469268,-122.5062726,2023-09-29,167404,2023-09-29 00:02:49 UTC,2020-03-26,J1772,$1.25/Hr Parking Fee
629,Alaska Junction SCL,4535 39th Ave SW,Seattle,WA,98116,Public,24 hours daily,,,2.0,SHELL_RECHARGE,47.56223,-122.381761,2023-09-29,167474,2023-09-29 00:59:09 UTC,2020-10-10,CHADEMO J1772COMBO,
630,Cle Elum,811 WA-970,Cle Elum,WA,98922,Public,24 hours daily,,,1.0,SHELL_RECHARGE,47.188833,-120.903139,2023-09-29,167497,2023-09-29 00:58:38 UTC,2020-10-13,CHADEMO J1772COMBO,
631,WOODIN CREEK WOODIN CREEK 2,13550 Village Square Dr.,Woodinville,WA,98072,Public,24 hours daily,,2.0,,ChargePoint Network,47.752026,-122.157877,2023-09-29,167520,2023-09-29 00:33:40 UTC,2020-10-14,J1772,
632,DOL STATION 1,719 Sleater Kinney Rd SE,Lacey,WA,98503,Public,24 hours daily,,2.0,,ChargePoint Network,47.042589,-122.838595,2023-09-29,167521,2023-09-29 00:32:50 UTC,2020-10-14,J1772,
633,Connell,303 S Columbia Ave,Connell,WA,99326,Public,24 hours daily,,,1.0,SHELL_RECHARGE,46.659028,-118.861158,2023-09-29,167523,2023-09-29 00:58:38 UTC,2020-10-14,CHADEMO J1772COMBO,
634,"Target T0995 - Redmond, WA",NE 76th St.,Redmond,WA,98052,Public,24 hours daily,,1.0,3.0,Electrify America,47.67179,-122.10457,2023-09-29,167562,2023-09-29 01:01:12 UTC,2020-10-16,CHADEMO J1772 J1772COMBO,
635,4DEGREES STATION 1,1309 W. First Avenue,Spokane,WA,99216,Public,24 hours daily,,2.0,,ChargePoint Network,47.65593,-117.43163,2023-09-29,167887,2023-09-29 00:28:26 UTC,2020-10-28,J1772,
636,Bellis Fair 11 DCFC,1 Bellis Fair Pkwy,Bellingham,WA,98226,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,1.0,Volta,48.78545,-122.488347,2023-09-29,167930,2023-09-29 01:06:12 UTC,2020-10-19,J1772COMBO,
637,Safeway 20711 Bothell Hwy,20711 Bothell Hwy,Bothell,WA,98012,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,1.0,,Volta,47.809974,-122.2060665,2023-09-29,167931,2023-09-29 01:07:08 UTC,2020-10-19,J1772,
638,"Fred Meyer 667 (Bellingham, WA)",1225 W Bakerview Rd,Bellingham,WA,98226,Public,24 hours daily,,,4.0,Electrify America,48.78928,-122.5123,2023-09-29,168088,2023-09-29 01:01:25 UTC,2020-11-01,CHADEMO J1772COMBO,
639,Stay Pineapple,155 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,Blink Network,47.61176,-122.19734,2023-09-28,168122,2023-09-28 23:59:19 UTC,2020-11-05,J1772,Free
640,Kitsap Transit - Wheaton Way Transit Center,3915 Wheaton Way,Bremerton,WA,98310,Public,,,2.0,,OpConnect,47.600278,-122.630556,2023-09-29,168187,2023-09-29 01:03:13 UTC,2020-11-06,J1772,
641,ENV SERVICES R & T CENTER 02,3510 S Mullen St SWM Admin Bldg,Tacoma,WA,98409,Public,24 hours daily,,2.0,,ChargePoint Network,47.227967,-122.499375,2023-09-29,168266,2023-09-29 00:26:17 UTC,2020-11-11,J1772,
642,TAC PW PARKING CONV CTR 01,1552 Market St,Tacoma,WA,98402,Public,24 hours daily,,2.0,,ChargePoint Network,47.24716,-122.440056,2023-09-29,168268,2023-09-29 00:16:59 UTC,2020-11-11,J1772,
643,ENV SERVICES URBAN WATERS 04,"303 East D St SE Pkg Lot, Center for Urban Wa",Tacoma,WA,98421,Public,24 hours daily,,2.0,,ChargePoint Network,47.25953,-122.4337,2023-09-29,168269,2023-09-29 00:05:45 UTC,2020-11-11,J1772,
